"FUA","month","days","monthlyE","dailyE","meanDailyE","sdDailyE","cvDailyE"
"AT003L2","Apr","30","777705.16821308","27712.7159482621","0.128334665247739","59.6219737871657","46458.1987042008"
"AT003L2","May","31","776601.80120039","26782.036645507","0.124024787536906","57.6194989963241","46458.0509595135"
"AT003L2","Jun","30","776603.501916267","27674.8302886343","0.12815922075305","59.5403299604088","46458.0929960063"
"AT003L2","Jul","31","776549.784762298","26780.3094796036","0.124016789213737","57.6162121250498","46458.3968754028"
"AT003L2","Aug","31","777092.392931409","26798.3644589134","0.124100399919021","57.6545186691096","46457.9636380951"
"AT003L2","Sep","30","777456.454222409","27704.1592511827","0.128295040085869","59.6028039527251","46457.6057755875"
"AT003L2","Oct","31","778974.407608656","26860.9871968895","0.124390399215015","57.7875239997789","46456.5789357187"
"AT003L2","Nov","30","779563.21557154","27776.6148930449","0.128630574522878","59.7597700523102","46458.4491470815"
"AT003L2","Dec","31","781005.551076053","26928.6170966805","0.124703586149367","57.938835993165","46461.2428416991"
"AT004L2","Jan","31","209257.259398477","7039.41377178592","0.125258701610098","21.8685664324025","17458.7203533965"
"AT004L2","Feb","29","221849.243078834","7972.84400429988","0.141868076020924","25.1677108015111","17740.2214137304"
"AT004L2","Mar","31","196706.67325321","6621.69553881254","0.117825860581372","20.2003207116578","17144.2165684053"
"AT004L2","Apr","30","177956.340421384","6197.59506619149","0.110279454548862","18.3511551293881","16640.5929413236"
"AT004L2","May","31","164656.986736887","5555.0725054659","0.0988464653368548","16.0690344271183","16256.5594757053"
"AT004L2","Jun","30","164685.227447453","5741.21340284942","0.102158639884151","16.6085230755708","16257.5804595724"
"AT004L2","Jul","31","164092.613736476","5536.29557798784","0.0985123503618898","15.9997256535083","16241.33988757"
"AT004L2","Aug","31","170544.014432194","5750.98936746722","0.102332592527754","16.8118768787611","16428.6631106327"
"AT004L2","Sep","30","174860.210183212","6091.11316625544","0.108384725106415","17.9386345027282","16550.8880380658"
"AT004L2","Oct","31","192939.08941455","6496.27002531715","0.115594050166678","19.693530536712","17036.8029395245"
"AT004L2","Nov","30","200352.538613387","6967.78124572486","0.12398407882213","21.3637153197895","17231.0150809269"
"AT004L2","Dec","31","218198.052247534","7336.94557690344","0.130552956047322","23.0530250851643","17657.9878258813"
"AT005L2","Jan","31","135.094960102446","4.44072503636945","0.000240963971803649","0.032711686331833","13575.3432710216"
"AT005L2","Feb","29","140.235021864238","4.92759398796169","0.000267382602852118","0.0362981060330773","13575.3432145145"
"AT005L2","Mar","31","185.854660702625","6.10925393767335","0.000331502194241323","0.0450025636307883","13575.3441191487"
"AT005L2","Apr","30","209.91992143127","7.13031629138514","0.000386907390058339","0.0525240104271032","13575.3443270193"
"AT005L2","May","31","212.385037123944","6.98133747461253","0.000378823456216427","0.0514265892795576","13575.3445135607"
"AT005L2","Jun","30","211.602366020137","7.18746410814683","0.000390008362263109","0.0529449793121258","13575.3446425869"
"AT005L2","Jul","31","205.927286248821","6.76906427200795","0.000367305023170435","0.0498629228225144","13575.344652822"
"AT005L2","Aug","31","214.142374103459","7.03910287554003","0.000381957939960933","0.0518521068821407","13575.344679952"
"AT005L2","Sep","30","220.913356855446","7.50372878742506","0.000407169612427427","0.0552746779119361","13575.3445799662"
"AT005L2","Oct","31","240.516662357112","7.90605547468983","0.00042900078543002","0.0582383342682295","13575.3444390207"
"AT005L2","Nov","30","205.72091819161","6.98768959375879","0.000379168136836442","0.0514733796015347","13575.3441813436"
"AT005L2","Dec","31","153.758122878031","5.05420466875464","0.000274252790100095","0.0372307582281517","13575.3434685436"
"AT006L1","Jan","31","57.1442758431781","1.87839729858846","2.41070508937289e-05","0.00672922607706786","27913.9331755357"
"AT006L1","Feb","29","59.3184913297897","2.08433973652173","2.67500832469838e-05","0.00746700002275609","27913.9319074756"
"AT006L1","Mar","31","78.6152447308647","2.58417248039626","3.31648568435974e-05","0.00925762218373685","27913.9518900835"
"AT006L1","Apr","30","88.7946668846953","3.01607427954772","3.87078155462431e-05","0.0108048827650325","27913.9564259941"
"AT006L1","May","31","89.8373857015125","2.95305711624291","3.78990633381192e-05","0.0105791297038274","27913.9608529238"
"AT006L1","Jun","30","89.5063210759543","3.0402469764207","3.90180440768067e-05","0.010891482750053","27913.9639306706"
"AT006L1","Jul","31","87.1057910501956","2.8632663733617","3.6746703286255e-05","0.0102574616352328","27913.9642958653"
"AT006L1","Aug","31","90.5807207697491","2.97749128114127","3.82126475075561e-05","0.0106666649491934","27913.964734017"
"AT006L1","Sep","30","93.444797124326","3.17402460053525","4.07349247363962e-05","0.0113707315134853","27913.9622500043"
"AT006L1","Oct","31","101.736874270842","3.34420660758137","4.29190134316582e-05","0.0119803957152306","27913.9587733243"
"AT006L1","Nov","30","87.0185374325076","2.95574466921465","3.79335549636757e-05","0.0105887547714072","27913.9531782528"
"AT006L1","Dec","31","65.0386525278537","2.13789464456022","2.74373983824256e-05","0.00765885822346942","27913.9374539793"
"BA001L1","Jan","31","1435.50812144055","47.773226034954","0.000678712650380093","0.180067459386821","26530.7356929297"
"BA001L1","Feb","29","1525.56830824591","54.2718035196514","0.000771037726880313","0.204561981135383","26530.7356571331"
"BA001L1","Mar","31","1412.56303091882","47.0096220887382","0.000667864154241322","0.177189276192872","26530.7360887117"
"BA001L1","Apr","30","1321.89602947476","45.4586612778729","0.000645829705033143","0.171343375466039","26530.7362189613"
"BA001L1","May","31","1275.80336803363","42.458302324754","0.000603203704108002","0.160034384713838","26530.736403632"
"BA001L1","Jun","30","1281.6643270503","44.0751311698439","0.000626173938311131","0.166128557390146","26530.736465688"
"BA001L1","Jul","31","1331.89369711195","44.3249709279419","0.000629723403533868","0.167070256762229","26530.7364828222"
"BA001L1","Aug","31","1333.52003983014","44.3790976656519","0.000630492380315564","0.167274271975691","26530.7364843917"
"BA001L1","Sep","30","1308.0926717147","44.9839751618959","0.000639085855002215","0.169554184042965","26530.7364755206"
"BA001L1","Oct","31","1343.43362151454","44.7090196358364","0.000635179570890442","0.16851781724079","26530.7363403626"
"BA001L1","Nov","30","1384.72379145782","47.6192486982454","0.000676525099423842","0.179487089376567","26530.7361884173"
"BA001L1","Dec","31","1411.40631229295","46.9711248164948","0.000667317224761249","0.177044169311855","26530.7357194619"
"BA002L1","Jan","31","14057.7354060518","467.836702244779","0.00367686306170153","1.31155307788747","35670.4358002534"
"BA002L1","Feb","29","14939.6826768594","531.476442543359","0.00417702606566717","1.48996340093769","35670.4357960407"
"BA002L1","Mar","31","13833.0371454563","460.358826877697","0.00361809229064978","1.29058928936279","35670.4358453778"
"BA002L1","Apr","30","12945.1474891196","445.1705026721","0.00349872288681133","1.24800970328471","35670.4358607297"
"BA002L1","May","31","12493.7685743129","415.788422279002","0.00326780067494775","1.16563874451854","35670.4358822979"
"BA002L1","Jun","30","12551.1640796545","431.621796239339","0.00339223971014429","1.21002669102696","35670.4358895525"
"BA002L1","Jul","31","13043.0547044187","434.068482003863","0.00341146891654901","1.21688583285319","35670.435892002"
"BA002L1","Aug","31","13058.9814619853","434.598511292798","0.00341563456901867","1.21837173927104","35670.4358927098"
"BA002L1","Sep","30","12809.9736497105","440.521973232727","0.00346218875833263","1.23497782147417","35670.4358912229"
"BA002L1","Oct","31","13156.0644764724","437.829376992401","0.00344102687084362","1.22742928340686","35670.4358750309"
"BA002L1","Nov","30","13560.4121401978","466.328827958026","0.00366501224443976","1.30732584181507","35670.4358572999"
"BA002L1","Dec","31","13821.710989874","459.981874293709","0.00361512971198627","1.28953252312181","35670.4358033475"
"BA003L1","Jan","31","1.41198697512846e-05","4.72310312755906e-07","1.50235483413673e-11","4.55009147701875e-11","302.863968859479"
"BA003L1","Feb","29","1.51956646401202e-05","5.43056991524492e-07","1.72739039227843e-11","5.15394402323184e-11","298.365907687711"
"BA003L1","Mar","31","1.03157798105087e-05","3.4601486867147e-07","1.10062621245458e-11","3.71463053232998e-11","337.501550507847"
"BA003L1","Apr","30","8.70766847219972e-06","3.02407788362339e-07","9.61918023927536e-12","3.58487357358396e-11","372.679738232457"
"BA003L1","May","31","6.95553089585956e-06","2.34504134907075e-07","7.45925742436143e-12","3.29195549904187e-11","441.324827896483"
"BA003L1","Jun","30","6.44975228173376e-06","2.24976984727771e-07","7.15621174145209e-12","3.36919310945914e-11","470.806794318733"
"BA003L1","Jul","31","6.42056645088308e-06","2.16774162741888e-07","6.89529113626466e-12","3.26048432722354e-11","472.856658666022"
"BA003L1","Aug","31","6.39080013616246e-06","2.15810821378833e-07","6.86464855839536e-12","3.2606281741667e-11","474.988361957584"
"BA003L1","Sep","30","6.41755135061778e-06","2.23898392142809e-07","7.12190317904477e-12","3.36905369934619e-11","473.055251475361"
"BA003L1","Oct","31","7.73345415450758e-06","2.60332414021173e-07","8.2808198365409e-12","3.36018754654006e-11","405.779574108412"
"BA003L1","Nov","30","9.25896579417752e-06","3.21323997903827e-07","1.02208791241118e-11","3.66523425492129e-11","358.602641750721"
"BA003L1","Dec","31","1.36966151962147e-05","4.58265999541746e-07","1.45768178491554e-11","4.44187505897162e-11","304.721860761195"
"BA004L1","Jan","31","331442.923382079","11035.5618681635","0.232293385567674","48.7954173150185","21005.9434950217"
"BA004L1","Feb","29","351966.739304279","12526.7656419089","0.263682523457783","55.432424672519","21022.4113246527"
"BA004L1","Mar","31","326213.961452681","10861.543587625","0.228630382630455","48.0156252275728","21001.4192668271"
"BA004L1","Apr","30","305551.821187455","10513.0460135815","0.221294672649957","46.4321375309874","20982.0403604715"
"BA004L1","May","31","295047.786756641","9824.34422728568","0.206797824052996","43.3678969097833","20971.1572684002"
"BA004L1","Jun","30","296383.433361077","10197.7540210855","0.214657924539236","45.0193125373006","20972.5835344466"
"BA004L1","Jul","31","307830.214488946","10249.7391895278","0.215752187878161","45.2740945088543","20984.3037765259"
"BA004L1","Aug","31","308200.875743765","10262.0752643548","0.216011856449678","45.329372934375","20984.6689341031"
"BA004L1","Sep","30","302406.225841479","10404.8709186662","0.21901763779372","45.9474031788005","20978.8598040107"
"BA004L1","Oct","31","310460.07045111","10337.2597966928","0.217594455484303","45.6662772860258","20986.8754166487"
"BA004L1","Nov","30","319869.687522662","11005.4221046604","0.231658957725396","48.638496637512","20995.7331739216"
"BA004L1","Dec","31","325950.365030708","10852.772187624","0.228445748787","47.9763200169422","21001.1874905471"
"BA005L1","Jan","31","232838.818369198","7758.64729341674","0.331778802369756","48.4299199033532","14597.0506727491"
"BA005L1","Feb","29","246940.155040086","8795.37855568055","0.376111975868315","55.013378979743","14626.8618149517"
"BA005L1","Mar","31","229246.156256376","7639.08490011381","0.32666602095847","47.6569225563915","14588.8826810213"
"BA005L1","Apr","30","215049.805424844","7405.52321641623","0.316678350071252","46.0893743744652","14554.002306787"
"BA005L1","May","31","207832.783206465","6926.45500957116","0.296192217642556","43.0500269263833","14534.4895517599"
"BA005L1","Jun","30","208750.469485305","7188.89490518909","0.307414791754932","44.6890224606351","14537.0436489148"
"BA005L1","Jul","31","216615.218752861","7218.731651401","0.308690684259183","44.9393976349954","14558.0673232313"
"BA005L1","Aug","31","216869.890139557","7227.20736703748","0.309053126663993","44.9941895124465","14558.7232842866"
"BA005L1","Sep","30","212888.547610281","7331.19908914825","0.31350006795588","45.6089120175979","14548.2941407262"
"BA005L1","Oct","31","218422.131351695","7278.86473859829","0.311262122668304","45.3281342127297","14562.6887795254"
"BA005L1","Nov","30","224887.188970263","7743.82087726093","0.331144788422533","48.2763743166632","14578.6302561596"
"BA005L1","Dec","31","229065.051034825","7633.0576709063","0.326408281843331","47.617955671674","14588.4643008322"
"BE001L2","Jan","31","976282.063919172","33024.7638833538","0.117963279789661","22.3978836584415","18987.1659200888"
"BE001L2","Feb","29","1049253.66985383","37898.2684245814","0.135371264348872","26.1099400763823","19287.6532563758"
"BE001L2","Mar","31","959632.012798819","32470.4388619365","0.115983250565929","21.9326273524123","18910.1678435413"
"BE001L2","Apr","30","930022.40823751","32534.3922070331","0.116211689635706","21.8390610348084","18792.482153274"
"BE001L2","May","31","905681.897716181","30674.8686745492","0.10956953783978","20.4987273616194","18708.4182025062"
"BE001L2","Jun","30","907086.139866519","31745.6935890688","0.113394486276759","21.2221626056184","18715.3390807928"
"BE001L2","Jul","31","922450.056020171","31232.9874879121","0.111563118353153","20.9405288512394","18770.1179030799"
"BE001L2","Aug","31","927330.641886129","31395.4101537147","0.112143286327645","21.0679347571162","18786.6215152309"
"BE001L2","Sep","30","937182.121971624","32780.5956569279","0.117091119585538","22.0334261417095","18817.3332185227"
"BE001L2","Oct","31","947869.115264514","32078.7498296957","0.11458415130018","21.6036953898919","18853.9995669174"
"BE001L2","Nov","30","960120.08381262","33569.5121346206","0.119909101131672","22.6737618804623","18909.1250509536"
"BE001L2","Dec","31","975941.110395296","33013.3443385017","0.117922489582372","22.3839057646751","18981.8802536723"
"BE002L2","Jan","31","1139494.98395315","38611.4374731535","0.430503601034169","46.4046830493036","10779.1625756042"
"BE002L2","Feb","29","1217250.71086196","44040.4595364558","0.491035238841505","53.8199395693367","10960.504524342"
"BE002L2","Mar","31","1121196.88399223","38002.4669526252","0.423713799380361","45.5042545789353","10739.3846142091"
"BE002L2","Apr","30","1089350.48246923","38173.9808766582","0.425626117769829","45.4304154319592","10673.7846986465"
"BE002L2","May","31","1063359.24342703","36077.6297739807","0.402252559109598","42.7429885419592","10625.9084184753"
"BE002L2","Jun","30","1064972.32398269","37335.6774225587","0.416279336624989","44.2448887561826","10628.6536139172"
"BE002L2","Jul","31","1081428.14905375","36678.970953967","0.408957296368194","43.5915265669176","10659.1878795264"
"BE002L2","Aug","31","1086553.07386216","36849.5701948795","0.410859416370787","43.8363954666597","10669.4391609365"
"BE002L2","Sep","30","1096894.98683366","38433.4683183102","0.428519309149507","45.804545975341","10689.0273080694"
"BE002L2","Oct","31","1108195.97725162","37569.7262844705","0.418888897016028","44.8689357179584","10711.416807078"
"BE002L2","Nov","30","1121595.53035204","39282.9097047374","0.43799027422245","47.0404499261321","10740.0672331461"
"BE002L2","Dec","31","1138954.12371777","38593.4308790012","0.430302834004184","46.3775499547477","10777.8862442483"
"BE003L2","Jan","31","505346.953028336","17131.9045987509","0.190901747217032","29.0880655840105","15237.1919105281"
"BE003L2","Feb","29","538987.126720132","19510.1636048237","0.217402817017937","33.0021840504974","15180.2007458691"
"BE003L2","Mar","31","497426.627826798","16868.3155903832","0.187964560522199","28.6841732777842","15260.4156858583"
"BE003L2","Apr","30","483639.396110605","16956.4434679146","0.188946574267507","28.9302434217364","15311.3352458974"
"BE003L2","May","31","472401.450708704","16035.4803782368","0.178684232335326","27.4547830035277","15364.9724123419"
"BE003L2","Jun","30","473098.117940026","16593.9497330366","0.184907286811489","28.4040722436312","15361.2508914205"
"BE003L2","Jul","31","480220.805626469","16295.7092555325","0.181583976906381","27.8310926984152","15326.8439058166"
"BE003L2","Aug","31","482443.561258678","16369.6951488353","0.182408405750209","27.9399999041847","15317.2765198364"
"BE003L2","Sep","30","486907.98241134","17068.8581115457","0.190199216771921","29.0968910347252","15298.1129620617"
"BE003L2","Oct","31","491790.234147995","16680.7160574549","0.185874128696206","28.399970439978","15279.1411258718"
"BE003L2","Nov","30","497596.570202794","17436.4319212016","0.194295111778226","29.6489689315677","15259.7606085993"
"BE003L2","Dec","31","505111.25626898","17124.0589632974","0.190814322873319","29.0758622947652","15237.7776767148"
"BE004L2","Jan","31","277040.049571066","9398.88535990008","0.110306493127326","14.3884810081035","13044.0925100347"
"BE004L2","Feb","29","294727.973505606","10676.3280101532","0.125298719707925","16.5265749871644","13189.7397081856"
"BE004L2","Mar","31","272933.764621497","9262.20474410351","0.108702392339872","14.1452525069132","13012.8253872152"
"BE004L2","Apr","30","265715.591747812","9322.69905998485","0.109412361190804","14.1885846797161","12967.9905682436"
"BE004L2","May","31","259812.231752423","8825.5096336952","0.103577283951966","13.4034950663781","12940.5739897504"
"BE004L2","Jun","30","260166.389149588","9131.8758431623","0.107172836071711","13.8708927501648","12942.5451994977"
"BE004L2","Jul","31","263902.5542323","8961.64352293694","0.10517496828825","13.6307410339363","12960.0619384822"
"BE004L2","Aug","31","265079.000162596","9000.79741306382","0.105634483235695","13.6964796814517","12965.917247772"
"BE004L2","Sep","30","267442.894184741","9382.10042670712","0.110109503053823","14.2891375017034","12977.2064221547"
"BE004L2","Oct","31","270019.222061746","9165.18106943496","0.107563710369277","13.9739634935848","12991.3364327158"
"BE004L2","Nov","30","273035.857802958","9574.44880123759","0.11236692761437","14.6219798238688","13012.7076839279"
"BE004L2","Dec","31","276934.710197441","9395.37140051555","0.110265252860863","14.3811386735926","13042.3123336409"
"BE005L2","Jan","31","437027.827527561","14783.4138188033","0.136519409526479","19.9079030180592","14582.4707908643"
"BE005L2","Feb","29","469798.345668889","16968.7669772938","0.156700345165612","22.7685302965955","14529.980947095"
"BE005L2","Mar","31","429317.339476083","14526.8058405196","0.134149728875957","19.5920420493143","14604.608010375"
"BE005L2","Apr","30","415882.888091787","14549.0241616988","0.134354906930581","19.6881048000673","14653.8040551357"
"BE005L2","May","31","404942.338664975","13715.6095336911","0.126658628229269","18.6262567671735","14705.8728075418"
"BE005L2","Jun","30","405618.144037644","14196.0362690997","0.131095193087874","19.273951593918","14702.2565358278"
"BE005L2","Jul","31","412558.269800296","13969.0687456528","0.128999231176611","18.9223681660032","14668.5898771729"
"BE005L2","Aug","31","414729.51436412","14041.3342281901","0.129666576427583","19.0080216207402","14659.1528398653"
"BE005L2","Sep","30","419072.206153368","14658.7072048234","0.135367789642652","19.8190664726546","14640.9027767784"
"BE005L2","Oct","31","423823.413291767","14343.9561641929","0.132461179116734","19.3695908453235","14622.8434432504"
"BE005L2","Nov","30","429482.466692549","15016.7089893447","0.138673804940019","20.2519986906623","14604.0549615135"
"BE005L2","Dec","31","436799.443223662","14775.8114341147","0.136449204289623","19.8984850093726","14583.0714902057"
"BE006L2","Jan","31","162369.397743183","5425.42973674753","0.12475406968998","23.0274466669777","18458.272923843"
"BE006L2","Feb","29","181964.917330459","6496.70857219354","0.149387398473029","27.945289912491","18706.5911838183"
"BE006L2","Mar","31","157755.894944673","5271.89224206277","0.121223579343346","22.2943514152565","18391.1014144463"
"BE006L2","Apr","30","149725.514574286","5171.45222597198","0.118914029432086","21.7182238044617","18263.8027726286"
"BE006L2","May","31","143178.717936939","4786.76464564185","0.110068399954974","19.9803264758451","18152.6455222558"
"BE006L2","Jun","30","143584.678636868","4960.28202758628","0.114058314230869","20.71249105226","18159.5626692633"
"BE006L2","Jul","31","147733.40632067","4938.34542442188","0.113553896949157","20.7032281331021","18232.0718965479"
"BE006L2","Aug","31","149027.639909786","4981.4256174628","0.114544496710957","20.9098926490784","18254.8208333769"
"BE006L2","Sep","30","151629.013955963","5236.9196990657","0.120419409484369","22.0315516220977","18295.6814988846"
"BE006L2","Oct","31","154473.549259146","5162.64282741359","0.118711463299078","21.7710596856646","18339.4754648213"
"BE006L2","Nov","30","157855.065353137","5451.02878738737","0.125342702462401","23.0533334368955","18392.2422159445"
"BE006L2","Dec","31","162232.186857988","5420.86276254799","0.124649055221964","23.0054734293906","18456.1955872224"
"BE007L2","Jan","31","89703.7175720752","3009.71500532129","0.0487980123112552","9.73413722890455","19947.8150192183"
"BE007L2","Feb","29","99200.8408613536","3555.14030879429","0.0576412651198063","11.7155408656061","20324.9197276561"
"BE007L2","Mar","31","87467.1735063746","2935.28321444435","0.0475912125175405","9.44731062335021","19850.9559298752"
"BE007L2","Apr","30","83571.2835129971","2899.14880797312","0.0470053473413609","9.24790528926423","19674.1558404076"
"BE007L2","May","31","80401.8874676477","2700.15251965895","0.0437789211482231","8.5471048966376","19523.3337699198"
"BE007L2","Jun","30","80597.7558365522","2796.8929529953","0.0453474221021662","8.85761906441052","19532.7951486517"
"BE007L2","Jul","31","82609.8921088203","2773.63448526907","0.0449703209505823","8.82740202758356","19629.3952121977"
"BE007L2","Aug","31","83240.0680501333","2794.60729195617","0.045310363538372","8.90769657825266","19659.2917880895"
"BE007L2","Sep","30","84496.2877256541","2930.95963082063","0.0475211120972263","9.36982574531202","19717.1853346818"
"BE007L2","Oct","31","85871.6343689362","2882.18271966169","0.0467302676793893","9.24301666706212","19779.507214633"
"BE007L2","Nov","30","87514.2551906933","3034.74472897356","0.0492038317196614","9.76841024383362","19852.946208517"
"BE007L2","Dec","31","89636.8030092751","3007.48807182302","0.0487619059264073","9.72552883655431","19944.931708027"
"BE008L1","Jan","31","17.0380815092984","0.549737754880731","1.55918587237147e-05","0.00292767309211583","18776.9344501752"
"BE008L1","Feb","29","16.9339279003942","0.584077001758925","1.65658007192389e-05","0.00311054304680955","18776.8952405487"
"BE008L1","Mar","31","17.1203685675419","0.552388247002415","1.56670329287655e-05","0.00294179534282677","18776.9781055701"
"BE008L1","Apr","30","17.5536364741289","0.585236391395304","1.65986837425635e-05","0.00311673170949122","18776.9811018152"
"BE008L1","May","31","17.2310890097919","0.555947400122544","1.57679789018817e-05","0.00296075939017232","18777.0379995815"
"BE008L1","Jun","30","17.3178227320291","0.577370457378596","1.63755873100742e-05","0.00307485189956631","18777.0480615048"
"BE008L1","Jul","31","17.1535846536535","0.553451164158953","1.569717976513e-05","0.0029474669080172","18777.0475468769"
"BE008L1","Aug","31","16.8538180187382","0.543782334023143","1.54229489484129e-05","0.00289597429207936","18777.0464764287"
"BE008L1","Sep","30","17.2970550313672","0.576685308590065","1.63561548752075e-05","0.00307120174423837","18777.0400052501"
"BE008L1","Oct","31","17.6113844209537","0.568224606283898","1.61161894118753e-05","0.0030261377693293","18777.0054818261"
"BE008L1","Nov","30","17.2177426893034","0.574047025793558","1.62813269554018e-05","0.00305713885322763","18776.9637057336"
"BE008L1","Dec","31","17.079870088098","0.551085666557666","1.56300886765462e-05","0.00293485182609155","18776.9365025769"
"BE009L1","Jan","31","266076.940822569","9075.3013249314","0.311855308234473","26.9050234849141","8627.40597145301"
"BE009L1","Feb","29","277725.298510711","10115.5727507232","0.347602238779535","30.3242781985196","8723.84432994191"
"BE009L1","Mar","31","263333.815820389","8984.01065441959","0.30871827959244","26.5770603148249","8608.83921415702"
"BE009L1","Apr","30","258555.636964727","9119.15905958922","0.313362395092582","26.8894704424118","8580.95000022814"
"BE009L1","May","31","254668.15874975","8695.61994887062","0.298808286618007","25.5870527476982","8563.03318669619"
"BE009L1","Jun","30","254908.435858874","8993.73654446657","0.309052491133176","26.4672544002632","8563.99969572093"
"BE009L1","Jul","31","257376.281371201","8785.74577098353","0.301905287480964","25.8886712052782","8575.09698531218"
"BE009L1","Aug","31","258149.05866149","8811.46479182522","0.302789072259552","25.9762055342195","8578.97722013976"
"BE009L1","Sep","30","259690.056110496","9158.1715407571","0.31470298411591","27.0236972408789","8587.04829787242"
"BE009L1","Oct","31","261377.092272569","8918.88936231128","0.306480511402058","26.3470476533447","8596.64698835654"
"BE009L1","Nov","30","263391.615862931","9285.46494639605","0.319077177636372","27.4699786794299","8609.19570710737"
"BE009L1","Dec","31","265994.896708488","9072.57063752103","0.311761473403699","26.8950968726896","8626.81863126276"
"BE010L1","Jan","31","343277.364232102","11439.5347886146","0.567634336754559","62.0012977024865","10922.7532035814"
"BE010L1","Feb","29","387946.620104229","13817.5823858486","0.68563401904672","75.3073982301312","10983.6146016844"
"BE010L1","Mar","31","332763.000687547","11089.6109360042","0.550270973850257","60.0120003159087","10905.899669031"
"BE010L1","Apr","30","314473.353907786","10830.2543947059","0.537401597514308","58.4311563369666","10872.9033570487"
"BE010L1","May","31","299534.725377493","9983.77212145951","0.495398805213095","53.7289656847635","10845.5985600636"
"BE010L1","Jun","30","300463.81361188","10348.5063372462","0.513497064320259","55.6996506002592","10847.1215261944"
"BE010L1","Jul","31","309915.239614319","10329.2406117038","0.512541091237227","55.692476251092","10865.9534236866"
"BE010L1","Aug","31","312853.374521034","10427.0526226459","0.517394562727433","56.2536539691436","10872.4864970756"
"BE010L1","Sep","30","318802.341621829","10979.1516709239","0.54478994050136","59.28185554186","10881.598784167"
"BE010L1","Oct","31","325300.276490542","10841.2020851424","0.537944826335654","58.5917393237913","10891.7748541061"
"BE010L1","Nov","30","332993.118346827","11467.1684727405","0.56900553132241","62.0554057515357","10905.9406869586"
"BE010L1","Dec","31","342966.29438801","11429.1778096949","0.567120419277274","61.9416757537107","10922.1381647037"
"BE011L1","Jan","31","4262.48688780553","147.055712225506","0.00767474099606003","1.06236268133172","13842.3261694056"
"BE011L1","Feb","29","4262.48690098316","157.19749752575","0.00820403410707947","1.13562915677243","13842.3261282211"
"BE011L1","Mar","31","4262.48687288581","147.055711730217","0.00767474097021123","1.0623626813319","13842.3262160295"
"BE011L1","Apr","30","4262.48687300464","151.957567266155","0.00793056558979987","1.09777475968635","13842.3262156521"
"BE011L1","May","31","4262.48685211409","147.055711040713","0.00767474093422643","1.06236268133216","13842.3262809358"
"BE011L1","Jun","30","4262.48684868338","151.957566431844","0.00793056554625769","1.09777475968666","13842.3262916563"
"BE011L1","Jul","31","4262.48684862165","147.055710924815","0.00767474092817783","1.06236268133221","13842.3262918458"
"BE011L1","Aug","31","4262.48684856742","147.055710923053","0.00767474092808587","1.06236268133221","13842.3262920116"
"BE011L1","Sep","30","4262.48685148504","151.957566527995","0.00793056555127575","1.09777475968663","13842.3262828971"
"BE011L1","Oct","31","4262.48686439434","147.055711448432","0.00767474095550502","1.06236268133201","13842.3262425553"
"BE011L1","Nov","30","4262.48687819899","151.957567444366","0.00793056559910059","1.09777475968628","13842.3261994174"
"BE011L1","Dec","31","4262.48688724853","147.055712207057","0.00767474099509715","1.06236268133172","13842.3261711423"
"BG001L2","Jan","31","380099.279114341","12666.7834872066","0.0406727102134868","13.2431440883928","32560.2695735811"
"BG001L2","Feb","29","380153.154884547","13542.2561872476","0.0434838301370687","14.1571999356687","32557.3894733806"
"BG001L2","Mar","31","352040.920695019","11732.9043229706","0.0376740486622139","12.2194774789285","32434.7340220546"
"BG001L2","Apr","30","331045.427577335","11401.9104211945","0.0366112359076606","11.8359224888101","32328.6613941746"
"BG001L2","May","31","336650.151115333","11220.6562029062","0.0360292333572216","11.6589841377267","32359.7896800371"
"BG001L2","Jun","30","343912.056626771","11844.3446653667","0.038031880684601","12.3132512499002","32376.1303102892"
"BG001L2","Jul","31","356552.201022031","11882.9566433478","0.0381558627351966","12.3753472328935","32433.6716451124"
"BG001L2","Aug","31","354354.516376779","11809.8014822033","0.0379209634276609","12.2943935756665","32421.1002685089"
"BG001L2","Sep","30","343087.118448662","11815.9313864132","0.0379406463896234","12.2785800931103","32362.6012246025"
"BG001L2","Oct","31","353320.844812731","11775.4290687521","0.0378105945077965","12.2595464558233","32423.574967316"
"BG001L2","Nov","30","352045.940580785","12124.1820131447","0.0389304310833335","12.6276798792199","32436.5272303033"
"BG001L2","Dec","31","366496.110244281","12214.0474656858","0.0392189866991374","12.748964560727","32507.1238033986"
"BG002L2","Jan","31","15525.7314998895","526.643403902023","0.00280409880040691","0.733810142832379","26169.19713121"
"BG002L2","Feb","29","15526.111871186","562.977167156327","0.00299755695672442","0.78444181054761","26169.3713204639"
"BG002L2","Mar","31","14953.9399885034","507.614366177966","0.00270277919503528","0.700501681112704","25917.828670557"
"BG002L2","Apr","30","14526.2969164723","509.828660470279","0.00271456914611569","0.698927866482058","25747.2854387284"
"BG002L2","May","31","14640.7817795668","497.192567278976","0.00264728860391762","0.682767641451783","25791.2054031956"
"BG002L2","Jun","30","14784.3784592018","518.703828308744","0.00276182474127715","0.713880516799197","25848.1469200351"
"BG002L2","Jul","31","15040.9766031338","510.510911373845","0.00271820177291038","0.705496939251472","25954.5463579069"
"BG002L2","Aug","31","14995.7466223793","509.005677600037","0.00271018719570654","0.702897576171752","25935.388422072"
