"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"AL005L0","Apr","30","692.837190761721","0.0132135101415441","0.0195921718773151","148.273786960788"
"AL005L0","May","31","1047.9712738428","0.0199864834619293","0.0295962492572424","148.081323628631"
"AL005L0","Jun","30","1046.5796018834","0.0199599420582714","0.0295389277124449","147.991049403894"
"AL005L0","Jul","31","741.941036998997","0.0141499987984704","0.0209714756292343","148.208320918736"
"AL005L0","Aug","31","615.211882982926","0.0117330717279423","0.0174213952641767","148.481111069045"
"AL005L0","Sep","30","542.24612184827","0.0103414982997343","0.0154032093437895","148.945625646771"
"AL005L0","Oct","31","453.66737400178","0.00865216031585956","0.0128339472819734","148.332287121964"
"AL005L0","Nov","30","281.531200282782","0.00536924896599118","0.0079695812581074","148.430093456026"
"AL005L0","Dec","31","140.393356021973","0.00267752519399574","0.00401148806884914","149.820740355488"
"AT001L2","Jan","31","162.576439394596","0.000176667049965766","0.000363966459148567","206.018303480528"
"AT001L2","Feb","29","184.264054189392","0.000200234345084654","0.000398862219075799","199.197704523253"
"AT001L2","Mar","31","1273.74821093975","0.00138414483466278","0.00274560007628253","198.360750083747"
"AT001L2","Apr","30","3385.41652649062","0.0036788328792759","0.00708765493406368","192.660421569863"
"AT001L2","May","31","7639.31317330558","0.00830141764156122","0.0159168819271886","191.736913072539"
"AT001L2","Jun","30","8049.83618349795","0.00874752096024519","0.0171988392657202","196.613867447516"
"AT001L2","Jul","31","7799.83134873038","0.00847584803641909","0.0169421756358866","199.887675700288"
"AT001L2","Aug","31","6026.02109923723","0.00654830044622744","0.0133439872531671","203.777871262074"
"AT001L2","Sep","30","5427.62351289777","0.00589803933410751","0.0120519081503206","204.337534350206"
"AT001L2","Oct","31","2441.83310210799","0.00265346843776744","0.00529314570234117","199.48025863065"
"AT001L2","Nov","30","720.406212815768","0.00078284430923145","0.00154841426383647","197.793385680559"
"AT001L2","Dec","31","104.767528280281","0.000113847801209118","0.000234574292583486","206.04200528442"
"AT002L2","Jan","31","130.631883211773","0.000425044440505935","0.00049333676861244","116.067103012856"
"AT002L2","Feb","29","140.135625936505","0.000455967312547806","0.000530744836141734","116.399755319322"
"AT002L2","Mar","31","1089.26700320719","0.00354421043742598","0.00410974219469378","115.956494887999"
"AT002L2","Apr","30","2302.34671940463","0.00749127739063189","0.00860782798542623","114.904675619016"
"AT002L2","May","31","4488.52483212098","0.0146045703319841","0.0167853836470224","114.932403113992"
"AT002L2","Jun","30","4879.24793571882","0.0158758884733007","0.0183118707857198","115.343911721954"
"AT002L2","Jul","31","4930.72870534512","0.0160433944020574","0.0185350352368827","115.530633807181"
"AT002L2","Aug","31","3860.8514082035","0.012562273361826","0.0145788991529871","116.053032226549"
"AT002L2","Sep","30","3655.94004765487","0.0118955415314618","0.0137157936056788","115.30196897218"
"AT002L2","Oct","31","1743.02162842324","0.00567136930608173","0.00655826628607776","115.63814543068"
"AT002L2","Nov","30","543.522794394768","0.00176849124705053","0.00207320609770741","117.230215369462"
"AT002L2","Dec","31","68.5120363774039","0.000222921536871265","0.000269642003052941","120.958255912553"
"AT003L2","Jan","31","55.1381685704025","0.000156621611802977","0.000256552324715048","163.803910432093"
"AT003L2","Feb","29","82.2441990594307","0.000233617099590199","0.000323633965039579","138.531796519726"
"AT003L2","Mar","31","753.858068917603","0.00214135632150708","0.00267618617369105","124.976219362108"
"AT003L2","Apr","30","1946.84350859503","0.00553006703251278","0.00687973352702279","124.405969883818"
"AT003L2","May","31","4232.46192120378","0.0120224342806608","0.014988145091546","124.668139094392"
"AT003L2","Jun","30","4897.00006828433","0.0139100747010608","0.0174787404994659","125.655259767462"
"AT003L2","Jul","31","5034.64385986938","0.0143010559949932","0.0179504956749569","125.518672755644"
"AT003L2","Aug","31","4233.32838316662","0.0120248954917003","0.0150905689580963","125.49438761037"
"AT003L2","Sep","30","3397.474286764","0.00965062700935954","0.0120460694868699","124.821625322243"
"AT003L2","Oct","31","1298.57823756884","0.00368865020173112","0.00459518313237172","124.576278070909"
"AT003L2","Nov","30","440.221795669481","0.00125046313608547","0.00155775708258702","124.574410683031"
"AT003L2","Dec","31","28.3597139468994","8.05566130286564e-05","0.00012915232624057","160.324921052263"
"AT004L2","Jan","31","37.3188918563489","0.000261195936759233","0.000403291423974668","154.401875074503"
"AT004L2","Feb","29","42.2628393806909","0.000295798759637247","0.000436332398961117","147.509881209852"
"AT004L2","Mar","31","392.968280617014","0.00275039565932245","0.00363192140213523","132.050870202069"
"AT004L2","Apr","30","978.336787877487","0.00684740572574653","0.00889646644307953","129.924628383396"
"AT004L2","May","31","2415.17110604438","0.0169038481074237","0.0224147418600402","132.601415474127"
"AT004L2","Jun","30","3258.64090172431","0.022807316095133","0.033141678092205","145.31160945885"
"AT004L2","Jul","31","3324.49305873192","0.0232682171289425","0.0353595508748207","151.965020262933"
"AT004L2","Aug","31","2998.64954818469","0.0209876295567844","0.0326197668099004","155.423778191072"
"AT004L2","Sep","30","2189.95183971452","0.0153275323510048","0.0228087341490977","148.808912137788"
"AT004L2","Oct","31","801.281585051151","0.00560819155673167","0.00805686916072631","143.662517216542"
"AT004L2","Nov","30","231.300681267597","0.00161887974458868","0.00222014894462426","137.141066348221"
"AT004L2","Dec","31","19.3550689764854","0.000135466652970635","0.000263360394266381","194.409759517326"
"AT005L2","Jan","31","40.4223899979815","0.000213825299919497","0.000209485075086872","97.9702005168426"
"AT005L2","Feb","29","78.2965533279909","0.000414171057150668","0.000399216159276941","96.3891977443786"
"AT005L2","Mar","31","616.405920758793","0.00326064789551","0.00330733224841348","101.431750817614"
"AT005L2","Apr","30","1801.44809277298","0.00952925293991337","0.00875700428088478","91.8960209798396"
"AT005L2","May","31","6622.75530639721","0.0350328775649965","0.0308978462890687","88.1967124503086"
"AT005L2","Jun","30","15240.0665181063","0.0806165047190406","0.0729643122048127","90.5079083484246"
"AT005L2","Jul","31","17479.2653691653","0.0924613601551244","0.0868472221955921","93.9281252729645"
"AT005L2","Aug","31","17170.9999294083","0.090830705705594","0.0859189874668634","94.5924473441275"
"AT005L2","Sep","30","10986.662609772","0.0581169601244788","0.0542056425914146","93.2699206484875"
"AT005L2","Oct","31","3800.49855364913","0.0201037777112689","0.0185800563564301","92.4207212359658"
"AT005L2","Nov","30","732.807621348534","0.00387638656264433","0.00366968098379608","94.6675705452028"
"AT005L2","Dec","31","117.643637391647","0.000622308231901814","0.000694075946844098","111.532502908238"
"AT006L1","Jan","31","106.018093278184","0.00044605953995626","0.000439249657210402","98.4733242682073"
"AT006L1","Feb","29","101.121853833614","0.000425459147639923","0.000450711278690502","105.935265745408"
"AT006L1","Mar","31","889.260894028063","0.00374146801763765","0.003821676351428","102.14376638828"
"AT006L1","Apr","30","1846.08009389252","0.00776718022312854","0.00774748048886374","99.7463721234878"
"AT006L1","May","31","4092.46143912537","0.0172185842093487","0.0168254149881837","97.716599597361"
"AT006L1","Jun","30","5030.97711958252","0.0211672863574621","0.0207075641703883","97.8281477402902"
"AT006L1","Jul","31","4980.36887217755","0.0209543576878602","0.0205943159035823","98.2817808608543"
"AT006L1","Aug","31","4223.52133539318","0.0177700043983775","0.0176279312383984","99.2004888868112"
"AT006L1","Sep","30","3441.53258591169","0.0144798722043433","0.0144490856939369","99.7873841013795"
"AT006L1","Oct","31","1425.97187357617","0.00599962080292234","0.00610285927044858","101.720749875991"
"AT006L1","Nov","30","363.429038720512","0.00152908795853411","0.00164887536733626","107.833912243805"
"AT006L1","Dec","31","40.3282517033155","0.000169676711264933","0.000212496597693361","125.236160053556"
"BA001L1","Jan","31","109.784101087546","0.000416318803374816","0.000369819631737493","88.8308740176073"
"BA001L1","Feb","29","123.343353737162","0.000467737649836412","0.000435668868865298","93.1438529734927"
"BA001L1","Mar","31","1566.45650503011","0.00594025265272962","0.00445176773545101","74.9423971622717"
"BA001L1","Apr","30","4615.61112184197","0.0175031327856519","0.0130896583423339","74.7846599956329"
"BA001L1","May","31","10134.8280858959","0.0384328828977252","0.0306890060664348","79.8509082654617"
"BA001L1","Jun","30","10534.7618422004","0.0399494954236237","0.0358648769110958","89.7755441734254"
"BA001L1","Jul","31","7096.46128104581","0.0269109118665987","0.0258456049535181","96.0413570585734"
"BA001L1","Aug","31","5185.00289107136","0.0196623570965384","0.0194443975175202","98.8914880451616"
"BA001L1","Sep","30","7001.17556066156","0.0265495732328976","0.023240253400443","87.5353181634045"
"BA001L1","Oct","31","5110.52815162053","0.0193799370183788","0.0166670708668475","86.0016771522086"
"BA001L1","Nov","30","1921.08818717434","0.00728507249537108","0.00629313235858839","86.3839359537882"
"BA001L1","Dec","31","387.92467095885","0.00147107216084387","0.00146060415855031","99.2884100065114"
"BA002L1","Jan","31","179.276689746654","0.000651678261529094","0.000652429545636532","100.115284512587"
"BA002L1","Feb","29","151.430170450622","0.00055045499982051","0.00055881998810929","101.51964979726"
"BA002L1","Mar","31","1427.85027399377","0.00519029543436485","0.00517525451394177","99.7102107074002"
"BA002L1","Apr","30","3445.7028161734","0.0125252737774388","0.0124078721486959","99.0626821351057"
"BA002L1","May","31","6382.0011207609","0.0231988408606358","0.0225965339311414","97.4037197241334"
"BA002L1","Jun","30","6702.14533321096","0.0243625784558741","0.0234523452703889","96.2638060370588"
"BA002L1","Jul","31","4836.82279048437","0.0175820530370206","0.0170668293058582","97.0696042715967"
"BA002L1","Aug","31","3062.5547873354","0.011132514675883","0.0110824962437926","99.5506996078911"
"BA002L1","Sep","30","4250.47839700904","0.0154506666557944","0.0150377850141313","97.3277422207007"
"BA002L1","Oct","31","2737.19699092797","0.00994982548501624","0.0098617236274982","99.1145386655202"
"BA002L1","Nov","30","1061.47700510865","0.00385851328647272","0.00379079774635072","98.2450354555109"
"BA002L1","Dec","31","210.452531475414","0.000765003749456247","0.000756555906310821","98.8957121907662"
"BA003L1","Jan","31","346.527624139785","0.00190118793727834","0.0017625462654108","92.7076293117025"
"BA003L1","Feb","29","314.980280583825","0.00172810670264184","0.0017086326515411","98.8730990354378"
"BA003L1","Mar","31","1609.49277582856","0.00883031549977539","0.00784261524089615","88.8146662607427"
"BA003L1","Apr","30","4145.71293502483","0.0227450248535123","0.01990287087693","87.5042828271813"
"BA003L1","May","31","9788.90647703129","0.053705822037929","0.0474770170214873","88.4019929682061"
"BA003L1","Jun","30","11957.9615375319","0.0656061180866297","0.060284131526079","91.8879721651519"
"BA003L1","Jul","31","8871.37438369078","0.0486718771908047","0.0461714183252943","94.8626208606911"
"BA003L1","Aug","31","6839.56768697833","0.0375245800820673","0.0359639792998217","95.8411239277493"
"BA003L1","Sep","30","5908.7993874226","0.0324180161597562","0.0311185979980132","95.9916789622801"
"BA003L1","Oct","31","4392.00659929802","0.0240962895462093","0.0222253740777389","92.2356698740586"
"BA003L1","Nov","30","1874.90449188354","0.0102864694044711","0.009350548497522","90.9014369250709"
"BA003L1","Dec","31","545.11061935454","0.00299069298319813","0.00273113194809382","91.3210404223188"
"BA004L1","Jan","31","75.8972793691888","0.000675831947509295","0.000685637642410952","101.450907276253"
"BA004L1","Feb","29","53.2513104499421","0.000474179537763727","0.000466686770540608","98.4198459388492"
"BA004L1","Mar","31","689.848058927163","0.00614279406357111","0.00604402111351132","98.3920517432686"
"BA004L1","Apr","30","1842.6860043566","0.0164083097750405","0.0156678870323894","95.4875136269225"
"BA004L1","May","31","3513.13874930612","0.031282957999912","0.0299940701622498","95.8799042032221"
"BA004L1","Jun","30","3642.47372708907","0.0324346291881629","0.0315391017097683","97.2389772881341"
"BA004L1","Jul","31","2681.2203123139","0.023875089600487","0.0236184194039068","98.9249456195758"
"BA004L1","Aug","31","1821.0513369994","0.0162156625616588","0.0164539460594861","101.469465073791"
"BA004L1","Sep","30","2029.34651797776","0.0180704396892108","0.0174200912572913","96.4010370355968"
"BA004L1","Oct","31","1367.5296929055","0.0121772514550542","0.0118150573731093","97.0256499729697"
"BA004L1","Nov","30","546.903183707901","0.00486993271453671","0.0047300085030308","97.1267732080109"
"BA004L1","Dec","31","98.8023488942128","0.000879791534382405","0.000870227949176163","98.9129714446553"
"BA005L1","Jan","31","41.6928129870416","0.000481797321196284","0.000364350222852132","75.6231317242414"
"BA005L1","Feb","29","39.5094695014076","0.00045656685658463","0.000337366026013173","73.8919221024616"
"BA005L1","Mar","31","576.285322299015","0.00665948648307081","0.00466523326776565","70.0539490488526"
"BA005L1","Apr","30","1347.11954559761","0.0155671575482759","0.0109027953178862","70.0371617880471"
"BA005L1","May","31","2647.69792703104","0.0305964907903189","0.0215669637366914","70.488357258001"
"BA005L1","Jun","30","2645.49386063773","0.0305710208541848","0.0220682096836595","72.1866953312376"
"BA005L1","Jul","31","1767.65762384685","0.0204268469058756","0.0154036341765374","75.4087708568798"
"BA005L1","Aug","31","1190.62770428962","0.0137587559430713","0.0109111929395734","79.3036302462227"
"BA005L1","Sep","30","1768.30460600602","0.0204343233568228","0.0141017453810196","69.0100921609971"
"BA005L1","Oct","31","1207.75871887984","0.0139567199648683","0.0096279672928968","68.9844556395214"
"BA005L1","Nov","30","437.022342965909","0.00505017961271504","0.00350790922023768","69.4610784021558"
"BA005L1","Dec","31","81.0717554655846","0.000936855822612376","0.000659805199967694","70.4276137311993"
"BE001L2","Jan","31","70.381077736284","0.000215512754302332","0.000637860753192494","295.973551661667"
"BE001L2","Feb","29","84.7671999078758","0.000259564265200569","0.000765764009050586","295.019042185514"
"BE001L2","Mar","31","366.955811899028","0.00112364942784667","0.0033145193778149","294.978068396896"
"BE001L2","Apr","30","532.970091676185","0.00163199905588666","0.00482936731625863","295.917286155221"
"BE001L2","May","31","1063.08491953073","0.00325525505482883","0.00964549953554819","296.305492905697"
"BE001L2","Jun","30","1208.37913504881","0.0037001581108438","0.0109520501008832","295.988705693057"
"BE001L2","Jul","31","1346.11473854789","0.00412191606383799","0.0121528125217401","294.834060993091"
"BE001L2","Aug","31","1063.33951142354","0.00325603463652619","0.00958539925139062","294.388737265311"
"BE001L2","Sep","30","808.376374536619","0.00247531615872807","0.00729533758297826","294.723466222874"
"BE001L2","Oct","31","399.81817060386","0.00122427672235737","0.00361779241407123","295.504467903717"
"BE001L2","Nov","30","147.584207919904","0.000451915204531592","0.00133592961930202","295.615107857836"
"BE001L2","Dec","31","62.7087623903451","0.000192019482172074","0.000568726781121773","296.18181170394"
"BE002L2","Jan","31","62.462841371369","0.000527201564579414","0.00130362883299114","247.273324014343"
"BE002L2","Feb","29","89.2665107748179","0.000753431049753696","0.00184088779171874","244.33394300919"
"BE002L2","Mar","31","364.170623012303","0.00307368858045495","0.00759166971139413","246.988903159163"
"BE002L2","Apr","30","466.585736745098","0.00393809703532324","0.00982338440436444","249.444955679161"
"BE002L2","May","31","895.879128502022","0.00756143761396035","0.0189054734260451","250.024854944789"
"BE002L2","Jun","30","1030.57386164751","0.00869829390316938","0.0217701197661924","250.280342427382"
"BE002L2","Jul","31","1142.59086412647","0.00964374463307286","0.0245818636072577","254.899570058658"
"BE002L2","Aug","31","940.535512239061","0.00793834834773009","0.0203808118442919","256.738693636688"
"BE002L2","Sep","30","762.681588673465","0.00643721800028245","0.0162095004472752","251.809095894593"
"BE002L2","Oct","31","360.274549264632","0.0030408047709709","0.00759638033021268","249.814799119354"
"BE002L2","Nov","30","134.410299322024","0.00113445559859912","0.00282027582151465","248.601692741193"
"BE002L2","Dec","31","57.8639111508982","0.000488385475615279","0.00122186981863158","250.185535737368"
"BE003L2","Jan","31","24.3053612650364","0.000238650510727443","0.000767673035581126","321.672488041673"
"BE003L2","Feb","29","31.8155612958529","0.000312391980910726","0.00101327128151227","324.358928343248"
"BE003L2","Mar","31","129.841402073498","0.00127489225856446","0.00417731110552898","327.659931846528"
"BE003L2","Apr","30","172.977323508818","0.00169843707112591","0.00559251927180182","329.27444689455"
"BE003L2","May","31","319.001457609128","0.00313222502439126","0.0105254371470864","336.037068381829"
"BE003L2","Jun","30","341.532907806051","0.00335345778198293","0.0114542132620065","341.564260136103"
"BE003L2","Jul","31","420.285529941079","0.00412671736404418","0.0138634963289731","335.944895324426"
"BE003L2","Aug","31","364.63400713279","0.0035802838345799","0.0118273215622532","330.345919729043"
"BE003L2","Sep","30","278.323767168532","0.00273281719444776","0.00906702850125948","331.783205978097"
"BE003L2","Oct","31","130.060495876183","0.00127704350607475","0.00428115035459722","335.239193827954"
"BE003L2","Nov","30","48.4997924038841","0.000476211816033031","0.00159586448709958","335.116524489783"
"BE003L2","Dec","31","21.2695395346759","0.000208842255728567","0.000701738890253577","336.013843465485"
"BE004L2","Jan","31","38.0880622595959","0.000347176707802493","0.000728179482198404","209.743184330402"
"BE004L2","Feb","29","46.3466531829782","0.000422454635787528","0.000889786736163577","210.623025713722"
"BE004L2","Mar","31","197.24696445715","0.00179792690102044","0.00377147479021848","209.767971549785"
"BE004L2","Apr","30","300.268406011419","0.00273697821500182","0.00572624146230765","209.217648533744"
"BE004L2","May","31","628.820163111589","0.00573176216056796","0.0120075553648969","209.491514625357"
"BE004L2","Jun","30","685.115065257141","0.0062448961357161","0.0130726839026012","209.333888322582"
"BE004L2","Jul","31","733.503474766588","0.00668596159593273","0.0140235610918029","209.746360199465"
"BE004L2","Aug","31","576.698549309328","0.00525666814917169","0.0110426238254634","210.068878462557"
"BE004L2","Sep","30","438.778112925183","0.0039995088136251","0.00840218583709915","210.080443090298"
"BE004L2","Oct","31","210.742052824235","0.00192093605593243","0.00402714502810796","209.644928870533"
"BE004L2","Nov","30","76.719719832588","0.000699308344264666","0.00146576612899499","209.602265011763"
"BE004L2","Dec","31","33.4791220222884","0.000305165731052324","0.000639830629562209","209.666605537862"
"BE005L2","Jan","31","29.7303910006331","0.000210180068154803","0.000436344712651298","207.605181824339"
"BE005L2","Feb","29","48.1655729662187","0.000340508249909642","0.000713695769449503","209.597203485934"
"BE005L2","Mar","31","274.908926688214","0.00194347854175419","0.00399186688065647","205.398042473543"
"BE005L2","Apr","30","395.213585703861","0.00279397665429871","0.00579032102055707","207.242999387568"
"BE005L2","May","31","752.551802353993","0.00532019202523819","0.011080700122537","208.276319162388"
"BE005L2","Jun","30","801.260458695761","0.0056645396225982","0.0118269322175516","208.788939711342"
"BE005L2","Jul","31","879.318367961288","0.00621637281877448","0.0129401574500363","208.162506131467"
"BE005L2","Aug","31","740.2308337617","0.00523308849476643","0.0108475515958149","207.28775381237"
"BE005L2","Sep","30","584.980127774794","0.00413553804665041","0.00848744200235761","205.231868419927"
"BE005L2","Oct","31","271.481838429689","0.00191925061808733","0.00397592501133031","207.16028296985"
"BE005L2","Nov","30","97.439943795532","0.000688855186179991","0.00144039128772072","209.099287719431"
"BE005L2","Dec","31","37.5060432062571","0.000265150321001167","0.000570584487489058","215.192833006808"
"BE006L2","Jan","31","15.5110583350466","0.000279367788174896","0.000939157339134762","336.172378809404"
"BE006L2","Feb","29","21.0196622215527","0.000378582583868605","0.00127762802485726","337.476703709298"
"BE006L2","Mar","31","83.4232378941881","0.00150252580768323","0.00509392270646529","339.023974191812"
"BE006L2","Apr","30","114.775901586999","0.00206721482632107","0.00719237879747427","347.926045512852"
"BE006L2","May","31","197.821646002605","0.00356294164480035","0.0124194415131965","348.572689404584"
"BE006L2","Jun","30","215.245691562851","0.00387676401359553","0.013578714037234","350.25897861243"
"BE006L2","Jul","31","240.081513212441","0.00432407898152879","0.014539219153826","336.238519599973"
"BE006L2","Aug","31","200.847227490951","0.00361743502559258","0.0119840467149252","331.285748883964"
"BE006L2","Sep","30","152.820548329899","0.00275243233907099","0.00906099251792851","329.199464390351"
"BE006L2","Oct","31","72.7434308571108","0.00131017309998038","0.00434581744838077","331.697960250125"
"BE006L2","Nov","30","29.0296133886196","0.000522848841695537","0.00176128071650516","336.862315845155"
"BE006L2","Dec","31","13.0144547880991","0.000234401764851755","0.000795850206059043","339.52398206659"
"BE007L2","Jan","31","23.2870997107376","0.000276976779470213","0.000531012020199281","191.717161711164"
"BE007L2","Feb","29","43.8152394487891","0.000521138487187653","0.000932279738987192","178.892897359833"
"BE007L2","Mar","31","229.328557680937","0.00272763401780457","0.00481710528968206","176.603798685546"
"BE007L2","Apr","30","341.557310049219","0.00406248287322445","0.00716129079001666","176.27867029831"
"BE007L2","May","31","710.584758475966","0.00845169559060809","0.0149002211160543","176.298601343523"
"BE007L2","Jun","30","772.892100623641","0.00919277915961321","0.0161970085156648","176.192729472099"
"BE007L2","Jul","31","811.398404862665","0.00965077316787983","0.0169960001165846","176.11024340673"
"BE007L2","Aug","31","634.197638560408","0.00754314713545374","0.0132961504443613","176.267945004913"
"BE007L2","Sep","30","492.547764011378","0.00585836343321969","0.0103555949087529","176.766003454682"
"BE007L2","Oct","31","228.630618320217","0.00271933272658329","0.00479758777279449","176.425184233429"
"BE007L2","Nov","30","80.750340646024","0.000960444605428708","0.00169278391433461","176.250030950927"
"BE007L2","Dec","31","35.6903854108733","0.000424501467849009","0.000748952891394147","176.431166466671"
"BE008L1","Jan","31","27.2414239930644","0.00060351420074138","0.00167904105244896","278.21069502364"
"BE008L1","Feb","29","36.6324696114737","0.000811566077616945","0.00226382999020227","278.945861913019"
"BE008L1","Mar","31","150.450554851643","0.00333312408284911","0.00934407361500266","280.339806822177"
"BE008L1","Apr","30","215.524458823485","0.00477478972979497","0.0135013225098996","282.762661267586"
"BE008L1","May","31","420.934304990948","0.00932549747421126","0.0261391301819549","280.297434579122"
"BE008L1","Jun","30","462.149262714151","0.0102385852876546","0.0285064276028718","278.421547528096"
"BE008L1","Jul","31","516.073988026053","0.0114332488817859","0.0319753007417119","279.669419185399"
"BE008L1","Aug","31","424.184374339524","0.00939750042845328","0.0263138775251816","280.009325091486"
"BE008L1","Sep","30","325.407541506979","0.00720917057705213","0.0199441495265078","276.649710439548"
"BE008L1","Oct","31","155.432521073339","0.00344349596954536","0.00954062855496293","277.06228319537"
"BE008L1","Nov","30","55.780806129886","0.00123578373277252","0.00346235905931811","280.175160709569"
"BE008L1","Dec","31","24.276447880158","0.000537827282559218","0.0015103244906323","280.819612468434"
"BE009L1","Jan","31","34.3935739461895","0.000875488709334084","0.00193917393471417","221.49542004655"
"BE009L1","Feb","29","39.6373814253553","0.00100896987209763","0.00223362870600554","221.376418747065"
"BE009L1","Mar","31","157.452905174291","0.0040079650038002","0.00885070382087213","220.827161418046"
"BE009L1","Apr","30","236.607288077782","0.00602284047544308","0.0133234385463746","221.214449815871"
"BE009L1","May","31","479.867283975836","0.0122150256834882","0.0270479306943741","221.430931472876"
"BE009L1","Jun","30","536.725759541261","0.0136623586493894","0.0303592128305831","222.209953496563"
"BE009L1","Jul","31","598.405408211023","0.0152324146165463","0.0338716851347699","222.365173171159"
"BE009L1","Aug","31","477.661302189859","0.0121588723988764","0.0270517252061221","222.484808078386"
"BE009L1","Sep","30","358.422850514826","0.00912365662504331","0.0203135591751299","222.646416058604"
"BE009L1","Oct","31","176.923654661261","0.00450359309307016","0.0100157685641221","222.394358427293"
"BE009L1","Nov","30","67.4211675915386","0.00171620637880969","0.00382533156154905","222.893842874634"
"BE009L1","Dec","31","29.4167838308555","0.000748804475775882","0.00167204599649735","223.29463467898"
"BE010L1","Jan","31","15.6902378309801","0.000703125154872513","0.00228301334939597","324.695160395722"
"BE010L1","Feb","29","18.3422246086829","0.000821968389365132","0.00265847640142185","323.428058282775"
"BE010L1","Mar","31","72.1916007651594","0.00323511542752227","0.0104691150834577","323.608703244194"
"BE010L1","Apr","30","103.062611262099","0.00461853512265738","0.0149692440590555","324.112378957996"
"BE010L1","May","31","171.099958582279","0.00766748638056369","0.0248858891249912","324.563851695576"
"BE010L1","Jun","30","169.675300772339","0.00760364332387805","0.0247008666723672","324.855672737805"
"BE010L1","Jul","31","229.363092307066","0.0102784267222526","0.0333266148579417","324.238482780544"
"BE010L1","Aug","31","206.443411824448","0.00925132923255426","0.0299268333290912","323.486847963236"
"BE010L1","Sep","30","147.913134142092","0.00662841739377514","0.021429573786209","323.298496656741"
"BE010L1","Oct","31","71.4336623411159","0.00320115000408317","0.010359801064342","323.627479222397"
"BE010L1","Nov","30","29.8937731101993","0.00133962684786912","0.00433800911587333","323.822198903643"
"BE010L1","Dec","31","13.2349262797324","0.000593095508838559","0.00191974299670811","323.681931172853"
"BE011L1","Jan","31","0.33374562870559","1.62517349389165e-05","0.000182834331449978","1125.01423470894"
"BE011L1","Feb","29","0.474365694914568","2.30992255022676e-05","0.000261596965491602","1132.49236631731"
"BE011L1","Mar","31","1.89913315421872","9.24782408559952e-05","0.00107006661631509","1157.10096387038"
"BE011L1","Apr","30","2.71754355883103","0.000132330714785305","0.00155168743627913","1172.58297803092"
"BE011L1","May","31","5.02939706730023","0.000244906362840876","0.00297812710826557","1216.02684132815"
"BE011L1","Jun","30","5.62013849658288","0.000273672501781403","0.00333020526903164","1216.85783093095"
"BE011L1","Jul","31","5.81649986838346","0.000283234313809089","0.00339786309292553","1199.66505725568"
"BE011L1","Aug","31","4.17270222457483","0.000203189629167064","0.0024090857895716","1185.6342272227"
"BE011L1","Sep","30","2.98389645391224","0.00014530076226686","0.00169814582359281","1168.71088430629"
"BE011L1","Oct","31","1.45649778442633","7.09241227320962e-05","0.000829349490054233","1169.3475479238"
"BE011L1","Nov","30","0.63083431482919","3.07184609870077e-05","0.00037020838964641","1205.16581153915"
"BE011L1","Dec","31","0.287862217723574","1.40174434029789e-05","0.000169994040586214","1212.73213452097"
"BG001L2","Jan","31","42.4791391479727","7.4300210325582e-05","0.000105152403678756","141.523695852247"
"BG001L2","Feb","29","57.8424832076982","0.000101172216628854","0.00014528201571858","143.598727555354"
"BG001L2","Mar","31","1316.93653803449","0.00230345208787207","0.00301291402957631","130.79994350391"
"BG001L2","Apr","30","4437.42435084337","0.00776149350444773","0.0100447113491445","129.417248669839"
"BG001L2","May","31","9873.15608711632","0.0172691252356759","0.0224247470963617","129.854562928497"
"BG001L2","Jun","30","11955.5619308301","0.0209114587498319","0.027124604626368","129.711680810341"
"BG001L2","Jul","31","6777.60520858239","0.0118547009803391","0.0154903027117003","130.668017163747"
"BG001L2","Aug","31","7117.10589910253","0.0124485212228693","0.0160907534399925","129.258352473481"
"BG001L2","Sep","30","5632.67862031274","0.00985211128520759","0.0127991880428271","129.913149296683"
"BG001L2","Oct","31","3806.00197337163","0.00665707339633289","0.00871466812813491","130.908397869482"
"BG001L2","Nov","30","1342.05076437937","0.00234737935045358","0.00306526759898591","130.582540840432"
"BG001L2","Dec","31","159.915700930451","0.000279708356897398","0.000369324135070803","132.03900633054"
"BG002L2","Jan","31","41.2540041563835","0.000150071314811359","0.000315501757089288","210.234552476518"
"BG002L2","Feb","29","58.278282710963","0.000212001203040288","0.00044232516430606","208.642761438482"
"BG002L2","Mar","31","637.168589646043","0.00231785325958196","0.0048454680957301","209.049821238641"
"BG002L2","Apr","30","1889.68188607227","0.00687417018098579","0.0148658663324328","216.256885428183"
"BG002L2","May","31","3206.00653078995","0.0116626161558915","0.0252296947623888","216.329633292816"
"BG002L2","Jun","30","3423.6602718867","0.0124543837374378","0.0290007168570208","232.855494646795"
"BG002L2","Jul","31","1846.88851199548","0.00671849903962037","0.0164660725550385","245.085583222305"
"BG002L2","Aug","31","1905.63991065832","0.00693222131518217","0.0151097453876283","217.963978653374"
"BG002L2","Sep","30","1765.31816496907","0.00642176737736841","0.0134140635574613","208.884295696153"
"BG002L2","Oct","31","1322.48217326029","0.00481084545886551","0.00980363271015909","203.781908896965"
"BG002L2","Nov","30","556.004478756478","0.00202259937851579","0.00415336381560696","205.347824177359"
"BG002L2","Dec","31","99.6713473480618","0.000362578383636218","0.000753101692896922","207.707278449485"
"BG003L2","Jan","31","122.259912359403","0.000600075156003959","0.000804152847804663","134.008688704879"
"BG003L2","Feb","29","159.028514896226","0.000780542526522528","0.00109065913280798","139.730904562892"
